Year,Month,District,Rainfall (mm)
2019,12,Dhaulpur,4.099570275374408
2020,1,Dhaulpur,25.094501594142994
2020,2,Dhaulpur,3.7973148799072556
2020,3,Dhaulpur,18.262355451781392
2020,4,Dhaulpur,2.9035170164467363
2020,5,Dhaulpur,25.591716134669888
2020,6,Dhaulpur,46.94567499621577
2020,7,Dhaulpur,189.4237916567923
2020,8,Dhaulpur,279.0951844901155
2020,9,Dhaulpur,73.35608410766571
2020,10,Dhaulpur,9.345784880897504
2020,11,Dhaulpur,4.597240699453851
2020,12,Dhaulpur,0.004699010511152247
2000,1,Kota,5.595175274247885
2000,2,Kota,0.0
2000,3,Kota,0.0
2000,4,Kota,0.8420086987303439
2000,5,Kota,20.941146455939283
2000,6,Kota,43.74309094643845
2000,7,Kota,383.88813404723373
2000,8,Kota,193.8502443206178
2000,9,Kota,40.50379642240191
2000,10,Kota,1.654027198798368
2000,11,Kota,0.0
2000,12,Kota,0.04707460067117756
2001,1,Kota,1.8630792389171034
2001,2,Kota,0.08082216261597483
2001,3,Kota,1.601962946819748
2001,4,Kota,0.009508211850865231
2001,5,Kota,13.271012475378235
2001,6,Kota,141.83356553699517
2001,7,Kota,408.2848465171714
2001,8,Kota,168.84583815195543
2001,9,Kota,8.74970027028963
2001,10,Kota,14.43464423269283
2001,11,Kota,0.0
2001,12,Kota,0.3102288559441118
2002,1,Kota,3.5587764146176766
2002,2,Kota,4.9825907738671305
2002,3,Kota,2.4043398831303473
2002,4,Kota,0.629147599192266
2002,5,Kota,4.1429478268516915
2002,6,Kota,50.63952886323354
2002,7,Kota,27.635646912729054
2002,8,Kota,260.98486651379284
2002,9,Kota,57.51748716384996
2002,10,Kota,0.39081730830027483
2002,11,Kota,0.29546144979318534
2002,12,Kota,0.4075541176622914
2003,1,Kota,6.054431079064454
2003,2,Kota,6.7125347157411905
2003,3,Kota,0.3705134850223747
2003,4,Kota,0.027529045622501382
2003,5,Kota,3.5857929960190074
2003,6,Kota,76.80312447073418
2003,7,Kota,246.29384065306343
2003,8,Kota,218.25947061571173
2003,9,Kota,110.01375584915434
2003,10,Kota,1.727600097694552
2003,11,Kota,0.0
2003,12,Kota,0.08846865708142225
2004,1,Kota,6.358173553537792
2004,2,Kota,0.0
2004,3,Kota,0.5572479402024266
2004,4,Kota,0.3373527869535961
2004,5,Kota,7.813115131673461
2004,6,Kota,21.749863180611605
2004,7,Kota,174.69807947804975
2004,8,Kota,495.2483175610989
2004,9,Kota,25.256201581055418
2004,10,Kota,17.12125888076688
2004,11,Kota,0.22741856876329355
2004,12,Kota,1.1959122523154104
2005,1,Kota,4.755297156794572
2005,2,Kota,0.0
2005,3,Kota,5.699798851103153
2005,4,Kota,2.2389185562600398
2005,5,Kota,6.1002839217377804
2005,6,Kota,44.54853670608623
2005,7,Kota,419.04969423777976
2005,8,Kota,71.53949073462333
2005,9,Kota,170.04989306626976
2005,10,Kota,0.26903779620668333
2005,11,Kota,0.0
2005,12,Kota,0.5270498173986177
2006,1,Kota,3.245105544114509
2006,2,Kota,0.36886813909546956
2006,3,Kota,5.358454990604417
2006,4,Kota,0.0362397450805753
2006,5,Kota,16.91158425035461
2006,6,Kota,96.11865161750562
2006,7,Kota,193.36828036322706
2006,8,Kota,410.1546794983688
2006,9,Kota,107.39479292550948
2006,10,Kota,9.434080695188472
2006,11,Kota,0.0
2006,12,Kota,0.026305187715232076
2007,1,Kota,2.719884216925231
2007,2,Kota,10.089439532439592
2007,3,Kota,0.0
2007,4,Kota,0.010848895644122865
2007,5,Kota,8.02209071045347
2007,6,Kota,66.91341628246188
2007,7,Kota,228.6826841369044
2007,8,Kota,209.09290938195593
2007,9,Kota,139.42629567342127
2007,10,Kota,0.3182686482354006
2007,11,Kota,0.07362960643713005
