Year,Month,District,Temperature (°C)
2007,12,Kota,24.862076869343984
2008,1,Kota,22.899061675802386
2008,2,Kota,25.926726112733512
2008,3,Kota,34.943299738635694
2008,4,Kota,38.83688575583519
2008,5,Kota,41.05324215384113
2008,6,Kota,35.97349262023263
2008,7,Kota,33.104708667455036
2008,8,Kota,32.20148685655845
2008,9,Kota,33.50540949864427
2008,10,Kota,36.09461126775442
2008,11,Kota,30.11467340288926
2008,12,Kota,27.48987615950475
2009,1,Kota,24.79295892834975
2009,2,Kota,28.956091973750308
2009,3,Kota,35.03678310323528
2009,4,Kota,39.95184595631754
2009,5,Kota,43.39145046663629
2009,6,Kota,41.349834846358455
2009,7,Kota,34.53298376519651
2009,8,Kota,33.53874809883092
2009,9,Kota,36.14386735341077
2009,10,Kota,34.24193973119617
2009,11,Kota,29.043916484339626
2009,12,Kota,25.9400962200601
2010,1,Kota,23.970772010130272
2010,2,Kota,28.514625050765638
2010,3,Kota,37.15745810748734
2010,4,Kota,42.14689264793055
2010,5,Kota,44.387660211761016
2010,6,Kota,41.83847707756708
2010,7,Kota,35.24237369129281
2010,8,Kota,32.66204658075858
2010,9,Kota,32.98171335266289
2010,10,Kota,35.424725394352244
2010,11,Kota,28.415087665650766
2010,12,Kota,24.908294519247605
2011,1,Kota,23.40473773656287
2011,2,Kota,27.620894642249525
2011,3,Kota,34.22773448490356
2011,4,Kota,38.99015045675679
2011,5,Kota,42.9520713421846
2011,6,Kota,38.13167689116947
2011,7,Kota,33.38816427745945
2011,8,Kota,31.863967686670694
2011,9,Kota,32.65335878681891
2011,10,Kota,34.95116923287136
2011,11,Kota,31.656330902242598
2011,12,Kota,26.08137002050025
2012,1,Kota,21.799204902996376
2012,2,Kota,26.302029054850806
2012,3,Kota,33.60894963889275
2012,4,Kota,39.105043773169506
2012,5,Kota,41.94710896429714
2012,6,Kota,40.62628343813431
2012,7,Kota,34.660094218740376
2012,8,Kota,30.896689302238403
2012,9,Kota,32.92719116746041
2012,10,Kota,35.1360243671569
2012,11,Kota,30.364025510072896
2012,12,Kota,26.623915710375382
2013,1,Kota,23.331306866097176
2013,2,Kota,26.040281743193653
2013,3,Kota,33.72432468795519
2013,4,Kota,38.66902779062686
2013,5,Kota,43.289908716431285
2013,6,Kota,37.716956796059186
2013,7,Kota,31.595203124085774
2013,8,Kota,30.94530857142848
2013,9,Kota,34.37047556141064
2013,10,Kota,32.3425832970982
2013,11,Kota,28.749607094993056
2013,12,Kota,24.599516406872564
2014,1,Kota,19.812341312560353
2014,2,Kota,25.03380376920301
2014,3,Kota,32.0354973802244
2014,4,Kota,39.21016367428491
2014,5,Kota,41.759081598916794
2014,6,Kota,42.50844509158618
2014,7,Kota,36.25242553601236
2014,8,Kota,32.58661059470135
2014,9,Kota,33.54194752414199
2014,10,Kota,35.17944086263639
2014,11,Kota,31.531036130403457
2014,12,Kota,25.159992189957723
2015,1,Kota,21.10475442509899
2015,2,Kota,28.408320277600467
2015,3,Kota,31.120470495344858
2015,4,Kota,38.08144150825646
2015,5,Kota,43.67970477982815
2015,6,Kota,39.575616189989475
2015,7,Kota,33.184658531696726
2015,8,Kota,32.558313547826415
2015,9,Kota,35.680193801314914
2015,10,Kota,36.054088124516745
2015,11,Kota,31.237530743927216
2015,12,Kota,22.99532024551187
2016,1,Kota,21.759853223520697
2016,2,Kota,24.894549748879676
2016,3,Kota,31.738078379573665
2016,4,Kota,37.69655609887695
2016,5,Kota,40.836012408347784
2016,6,Kota,38.90809473539127
2016,7,Kota,31.44954058340476
2016,8,Kota,29.617318294847436
2016,9,Kota,32.569566985483604
2016,10,Kota,32.344474410512284
2016,11,Kota,28.033114907486567
2016,12,Kota,24.841967740124815
2017,1,Kota,20.45999212052272
2017,2,Kota,25.199224615034876
2017,3,Kota,31.093861767620265
2017,4,Kota,38.45860794328685
2017,5,Kota,40.63049164596188
2017,6,Kota,38.04988795109871
2017,7,Kota,31.939455221571432
