Year,Month,District,Rainfall (mm)
2002,1,Idukki,27.958515873547295
2002,2,Idukki,22.233122396202525
2002,3,Idukki,59.329097328451574
2002,4,Idukki,120.66640116793204
2002,5,Idukki,236.6621137778565
2002,6,Idukki,332.10638823869016
2002,7,Idukki,227.36148246920357
2002,8,Idukki,263.33049904129916
2002,9,Idukki,98.63135034104565
2002,10,Idukki,415.6429756098223
2002,11,Idukki,260.96437472567857
2002,12,Idukki,25.87873635987308
2003,1,Idukki,17.085637608014558
2003,2,Idukki,53.50154883118752
2003,3,Idukki,124.19264867654778
2003,4,Idukki,176.70727367580795
2003,5,Idukki,202.29775563422976
2003,6,Idukki,259.63997242359085
2003,7,Idukki,369.2760656256095
2003,8,Idukki,314.8803703000583
2003,9,Idukki,116.39154695633376
2003,10,Idukki,421.61917339878863
2003,11,Idukki,143.52310264632948
2003,12,Idukki,17.344999661064882
2004,1,Idukki,17.625078296146576
2004,2,Idukki,9.25804975582225
2004,3,Idukki,55.49853247695792
2004,4,Idukki,161.99720728451285
2004,5,Idukki,421.2709895537085
2004,6,Idukki,303.58752521961935
2004,7,Idukki,461.5087153285065
2004,8,Idukki,169.1271506008466
2004,9,Idukki,435.61991231649296
2004,10,Idukki,357.1305649980849
2004,11,Idukki,204.55653775708495
2004,12,Idukki,18.498460177667464
2005,1,Idukki,35.0924055952147
2005,2,Idukki,9.508774698375928
2005,3,Idukki,96.02113907227485
2005,4,Idukki,338.7854054594527
2005,5,Idukki,190.53953666369088
2005,6,Idukki,294.95265544340634
2005,7,Idukki,502.01280251618
2005,8,Idukki,145.7736222900218
2005,9,Idukki,216.47352333956036
2005,10,Idukki,405.0725907913895
2005,11,Idukki,310.43899323785735
2005,12,Idukki,141.62492010093894
2006,1,Idukki,26.685087569519762
2006,2,Idukki,15.073613698293299
2006,3,Idukki,188.70808034690333
2006,4,Idukki,115.85056808837327
2006,5,Idukki,262.56600001566585
2006,6,Idukki,332.1193403283395
2006,7,Idukki,307.1505078887026
2006,8,Idukki,266.71359924968823
2006,9,Idukki,407.7632757807529
2006,10,Idukki,455.2797710591749
2006,11,Idukki,449.86671987128733
2006,12,Idukki,80.5125316611967
2007,1,Idukki,18.256358769378465
2007,2,Idukki,8.302778696432526
2007,3,Idukki,22.7883257790475
2007,4,Idukki,301.2285996373469
2007,5,Idukki,225.33879896757708
2007,6,Idukki,480.4995538426737
2007,7,Idukki,617.0049434231432
2007,8,Idukki,379.78344811426064
2007,9,Idukki,334.84746951955765
2007,10,Idukki,339.7837742709161
2007,11,Idukki,214.216759939634
2007,12,Idukki,128.86400903793879
2008,1,Idukki,15.954556506305414
2008,2,Idukki,39.72751649330674
2008,3,Idukki,395.4972744799514
2008,4,Idukki,160.8244867848508
2008,5,Idukki,129.79710033541755
2008,6,Idukki,212.52255422803384
2008,7,Idukki,461.7638980303906
2008,8,Idukki,399.66917196899266
2008,9,Idukki,222.98383949314902
2008,10,Idukki,326.2203352149693
2008,11,Idukki,227.10209294693593
2008,12,Idukki,46.386215282854266
2009,1,Idukki,21.85004435708221
2009,2,Idukki,4.565101098202623
2009,3,Idukki,132.6774240385116
2009,4,Idukki,165.67918287997006
2009,5,Idukki,237.79943639589322
2009,6,Idukki,218.3536245750733
2009,7,Idukki,459.25101069379207
2009,8,Idukki,287.08036429242037
2009,9,Idukki,275.1520790710019
2009,10,Idukki,107.97285292771349
2009,11,Idukki,428.5932560945713
2009,12,Idukki,99.77210650269588
2010,1,Idukki,32.3852823741822
2010,2,Idukki,6.5063139536396495
2010,3,Idukki,58.1017124034001
2010,4,Idukki,192.119819283786
2010,5,Idukki,175.7471324121719
2010,6,Idukki,576.059149666292
2010,7,Idukki,449.6164074383369
2010,8,Idukki,357.06347874907937
2010,9,Idukki,333.1189041465982
2010,10,Idukki,396.5607264624928
2010,11,Idukki,521.6569768038536
2010,12,Idukki,114.9101237251437
2011,1,Idukki,26.231374024775906
2011,2,Idukki,54.4668536908361
2011,3,Idukki,71.26763628939705
2011,4,Idukki,323.4615522210144
2011,5,Idukki,172.93537151939213
2011,6,Idukki,484.03786757240874
2011,7,Idukki,343.07840264741697
2011,8,Idukki,360.15235871573844
2011,9,Idukki,304.0508350632613
2011,10,Idukki,415.93582395599907
2011,11,Idukki,283.5482837922455
2011,12,Idukki,42.78540196269507
2012,1,Idukki,24.47030763118364
2012,2,Idukki,29.15107503223026
2012,3,Idukki,55.11595344578786
2012,4,Idukki,275.565168904613
2012,5,Idukki,178.2654198162931
2012,6,Idukki,313.6729669230292
2012,7,Idukki,412.5887768265694
2012,8,Idukki,316.78270732161013
2012,9,Idukki,199.23240829555166
2012,10,Idukki,350.8224451527632
2012,11,Idukki,221.9021016721363
2012,12,Idukki,37.69523079647236
2013,1,Idukki,22.71531923207276
2013,2,Idukki,44.05070603527466
2013,3,Idukki,121.60268476677277
2013,4,Idukki,87.40775039072912
2013,5,Idukki,137.43634386488915
2013,6,Idukki,410.9045108199392
2013,7,Idukki,376.2996421198444
2013,8,Idukki,304.7660290468093
2013,9,Idukki,139.37626336098307
2013,10,Idukki,184.9980729374685
2013,11,Idukki,204.72503660042827
2013,12,Idukki,57.842001718257364
2014,1,Idukki,18.62955217127633
2014,2,Idukki,17.924834692393063
2014,3,Idukki,36.930561428640104
2014,4,Idukki,111.89794541762014
2014,5,Idukki,208.89778617124497
2014,6,Idukki,150.83931783457254
2014,7,Idukki,294.25809083764824
2014,8,Idukki,452.3554934259947
2014,9,Idukki,243.394404448063
2014,10,Idukki,351.01734764692105
2014,11,Idukki,219.49464591567178
2014,12,Idukki,99.36204006588031
2015,1,Idukki,15.646526211567044
2015,2,Idukki,7.0338743710846865
2015,3,Idukki,105.40726799968847
2015,4,Idukki,296.37240160887114
2015,5,Idukki,344.04523923604336
2015,6,Idukki,257.73268086620783
2015,7,Idukki,208.04605428224087
2015,8,Idukki,151.33361287259982
2015,9,Idukki,289.9009740266693
2015,10,Idukki,216.5197404079808
2015,11,Idukki,320.37157136855785
2015,12,Idukki,100.20318256451255
2016,1,Idukki,13.092666545631937
2016,2,Idukki,27.298285619588974
2016,3,Idukki,35.503905395140265
2016,4,Idukki,74.11577323987179
2016,5,Idukki,244.94294985518286
2016,6,Idukki,284.7903577716958
2016,7,Idukki,395.32906510307185
2016,8,Idukki,150.34567417586035
2016,9,Idukki,51.64876519592854
2016,10,Idukki,77.75313328022635
2016,11,Idukki,83.39080745881635
2016,12,Idukki,48.57150108692239
2017,1,Idukki,32.12669480400066
2017,2,Idukki,10.25186792011384
2017,3,Idukki,133.07978427023338
2017,4,Idukki,62.997465771913745
2017,5,Idukki,251.8299558964713
2017,6,Idukki,352.7315866431595
2017,7,Idukki,302.0307342359698
2017,8,Idukki,458.2016132737276
2017,9,Idukki,321.54596693823225
2017,10,Idukki,203.5938314610392
2017,11,Idukki,196.83992729634738
2017,12,Idukki,63.60768345170248
2018,1,Idukki,14.099007372286009
2018,2,Idukki,14.946527293450012
2018,3,Idukki,67.54536741618563
2018,4,Idukki,111.63139016208713
2018,5,Idukki,441.55219520428545
2018,6,Idukki,330.7277368726089
2018,7,Idukki,627.2238226860593
2018,8,Idukki,472.16022348592276
2018,9,Idukki,228.5356933269458
2018,10,Idukki,336.5032706993882
2018,11,Idukki,154.81062925800893
2018,12,Idukki,41.57477385043449
2019,1,Idukki,16.074142567062506
2019,2,Idukki,16.99606900201339
2019,3,Idukki,25.058950671018565
2019,4,Idukki,121.63176885509564
2019,5,Idukki,122.30452391157856
2019,6,Idukki,256.9212467383768
2019,7,Idukki,329.4091795767538
2019,8,Idukki,520.2339139723571
2019,9,Idukki,357.5806282757911
2019,10,Idukki,273.3997239783295
2019,11,Idukki,188.11472404810743
2019,12,Idukki,109.33335216117925
2020,1,Idukki,25.904295215953013
