Year,District,Tree Cover (%)
2018,Sehore,5.320148546873502
2019,Sehore,8.608013154568258
2020,Sehore,13.779938732336664
2000,Seoni,11.17298793614578
2001,Seoni,12.91843478689334
2002,Seoni,11.410903673106526
2003,Seoni,9.231165586582744
2004,Seoni,10.625222748385704
2005,Seoni,11.475714971426626
2006,Seoni,11.312301536016495
2007,Seoni,9.32242190731287
2008,Seoni,8.936715343691725
2009,Seoni,13.578010112333024
2010,Seoni,9.053585510430194
2011,Seoni,8.313336278605457
2012,Seoni,8.606137009021843
2013,Seoni,11.96653183973514
2014,Seoni,14.29446433593472
2015,Seoni,14.312760447277721
2016,Seoni,7.896041566753934
2017,Seoni,8.488889044318334
2018,Seoni,10.7278157222831
2019,Seoni,11.667548543228145
2020,Seoni,13.55285496880008
2000,Shajapur,6.546808919687392
2001,Shajapur,5.729527577626983
2002,Shajapur,9.189823043091058
2003,Shajapur,5.82194073560385
2004,Shajapur,7.81397684098705
2005,Shajapur,7.967027387012837
2006,Shajapur,7.374106233431718
2007,Shajapur,7.487596256580468
2008,Shajapur,6.24452110814727
2009,Shajapur,11.846140252391622
2010,Shajapur,6.193696465037531
2011,Shajapur,6.3657028217876706
2012,Shajapur,6.744724976210638
2013,Shajapur,13.444729522447075
2014,Shajapur,8.86627566183012
2015,Shajapur,11.372645737162262
2016,Shajapur,7.257630373305864
2017,Shajapur,9.122181030564816
2018,Shajapur,5.976736095820418
2019,Shajapur,9.448898378504241
2020,Shajapur,13.297348803078567
2000,Shivpuri,3.686181772621154
2001,Shivpuri,3.803439803648369
2002,Shivpuri,3.953555953237285
2003,Shivpuri,3.81091121954267
2004,Shivpuri,4.503518017659353
2005,Shivpuri,5.233316537212603
2006,Shivpuri,5.122213933570547
2007,Shivpuri,3.430491987690157
2008,Shivpuri,5.773287767630881
2009,Shivpuri,4.888995269979246
2010,Shivpuri,3.2047608683435875
2011,Shivpuri,2.423715703699447
2012,Shivpuri,5.353216986242857
2013,Shivpuri,10.294202503153944
2014,Shivpuri,6.573080696588533
2015,Shivpuri,4.714915702205455
2016,Shivpuri,4.247234964090648
2017,Shivpuri,4.503837189225783
2018,Shivpuri,3.4569751635287354
2019,Shivpuri,5.777706171674574
2020,Shivpuri,6.352912330191812
2000,Sidhi,10.539508788289034
2001,Sidhi,9.237998409751167
2002,Sidhi,7.8962072088099715
2003,Sidhi,7.101675640359768
2004,Sidhi,7.392316535179757
2005,Sidhi,9.30065126585991
2006,Sidhi,9.242102604790784
2007,Sidhi,6.930119282295417
2008,Sidhi,6.182676171351529
2009,Sidhi,7.36156706651235
2010,Sidhi,4.486040846151436
2011,Sidhi,6.798279866072847
2012,Sidhi,8.054711666005483
2013,Sidhi,10.71095472187346
2014,Sidhi,13.602728081081526
2015,Sidhi,8.97882602077891
2016,Sidhi,5.745263675935521
2017,Sidhi,7.581492584519031
2018,Sidhi,7.267166746417697
2019,Sidhi,10.334101959284734
2020,Sidhi,10.679645547644064
2000,Tikamgarh,4.4464363199568915
2001,Tikamgarh,3.5034975375001065
2002,Tikamgarh,3.4589288565040786
2003,Tikamgarh,3.2111209490769186
2004,Tikamgarh,3.2088330359673245
2005,Tikamgarh,4.860981807108513
2006,Tikamgarh,3.5797699814828965
2007,Tikamgarh,2.5113447999161655
2008,Tikamgarh,3.8893972554185106
2009,Tikamgarh,2.9186241014846717
2010,Tikamgarh,2.311733567569122
2011,Tikamgarh,1.7938845751088817
2012,Tikamgarh,3.1677047517843637
2013,Tikamgarh,9.29368730787541
2014,Tikamgarh,4.6665373235935
2015,Tikamgarh,3.3243389789504123
2016,Tikamgarh,2.7349078259181656
2017,Tikamgarh,3.031949028397336
2018,Tikamgarh,2.3776262738856806
2019,Tikamgarh,3.5780285091590294
2020,Tikamgarh,6.394070660349425
2000,Ujjain,5.734529023635068
2001,Ujjain,5.21503717700185
2002,Ujjain,8.77440971349116
2003,Ujjain,5.551554565225374
2004,Ujjain,7.269983275258644
2005,Ujjain,8.005431591201074
2006,Ujjain,7.336226805624592
2007,Ujjain,7.32240168880464
2008,Ujjain,4.637737406943067
2009,Ujjain,11.355235602983258
2010,Ujjain,6.226447711890896
2011,Ujjain,7.412076098975853
2012,Ujjain,6.796755633470793
2013,Ujjain,10.433205794937576
2014,Ujjain,7.331168778435339
2015,Ujjain,9.660203812390542
2016,Ujjain,6.919532244701854
2017,Ujjain,9.574607599059787
2018,Ujjain,5.779757585010536
2019,Ujjain,10.27262568694065
2020,Ujjain,13.486543796098436
2000,Vidisha,8.511770484456362
2001,Vidisha,6.7837232147850814
2002,Vidisha,8.816752678536753
2003,Vidisha,5.87003985603512
2004,Vidisha,8.14374790650874
2005,Vidisha,8.192853669840476
2006,Vidisha,8.641545464970145
2007,Vidisha,5.777263666023384
2008,Vidisha,7.753781317925646
2009,Vidisha,9.61899860227906
2010,Vidisha,4.657514925361272
2011,Vidisha,5.932142551625786
2012,Vidisha,6.210258299954758
2013,Vidisha,11.154675242520671
2014,Vidisha,9.911033551054382
2015,Vidisha,9.612389503129235
2016,Vidisha,5.091787101438115
2017,Vidisha,9.551305757237127
2018,Vidisha,4.7017978722479965
2019,Vidisha,7.085783913885421
2020,Vidisha,9.90135120366645
2000,Burhanpur,6.537685968811351
2001,Burhanpur,6.643213172118843
2002,Burhanpur,9.149307964437012
2003,Burhanpur,5.105805048063442
2004,Burhanpur,9.297067001294995
2005,Burhanpur,7.254874168494059
2006,Burhanpur,7.869662626435738
2007,Burhanpur,7.335227953687598
2008,Burhanpur,6.2541032631671
2009,Burhanpur,14.894351524288792
2010,Burhanpur,8.426150942010446
2011,Burhanpur,4.581073590998289
2012,Burhanpur,6.090300969069
2013,Burhanpur,9.445097620014847
2014,Burhanpur,11.088054298153038
2015,Burhanpur,9.559245697035937
2016,Burhanpur,6.577461893847931
2017,Burhanpur,8.070414002920227
2018,Burhanpur,7.375439719217387
2019,Burhanpur,7.643437782275057
2020,Burhanpur,11.353413405383188
