Year,Month,District,Rainfall (mm)
2016,9,Sheopur,53.52895505899658
2016,10,Sheopur,55.559742755875995
2016,11,Sheopur,0.0
2016,12,Sheopur,0.0
2017,1,Sheopur,7.4588269055895005
2017,2,Sheopur,0.34565298259760535
2017,3,Sheopur,0.017040887253331607
2017,4,Sheopur,0.0
2017,5,Sheopur,9.293646811271033
2017,6,Sheopur,82.69220377158595
2017,7,Sheopur,177.60443758031516
2017,8,Sheopur,219.89580812759462
2017,9,Sheopur,100.92039670007853
2017,10,Sheopur,7.576092305887588
2017,11,Sheopur,0.0
2017,12,Sheopur,1.1015556398878348
2018,1,Sheopur,6.048449133844299
2018,2,Sheopur,4.413718483892163
2018,3,Sheopur,0.08671141254695992
2018,4,Sheopur,1.5866887010256907
2018,5,Sheopur,4.189012452992209
2018,6,Sheopur,81.93047916028537
2018,7,Sheopur,378.2526998375355
2018,8,Sheopur,319.46535648247203
2018,9,Sheopur,215.98450388394895
2018,10,Sheopur,7.876798959166633
2018,11,Sheopur,0.1763653568777312
2018,12,Sheopur,2.8737529092653973
2019,1,Sheopur,8.029167256472745
2019,2,Sheopur,9.094705259878394
2019,3,Sheopur,0.5949381512780954
2019,4,Sheopur,5.047134221691565
2019,5,Sheopur,5.66654259617951
2019,6,Sheopur,50.36991672975914
2019,7,Sheopur,307.1640753374964
2019,8,Sheopur,433.8767422278114
2019,9,Sheopur,307.77382680114135
2019,10,Sheopur,39.39810781828043
2019,11,Sheopur,2.8119730157108154
2019,12,Sheopur,1.9408633354680347
2020,1,Sheopur,14.050605990013013
2020,2,Sheopur,2.325134229864318
2020,3,Sheopur,8.150857551156788
2020,4,Sheopur,0.7928093066278992
2020,5,Sheopur,8.213967891402019
2020,6,Sheopur,93.7108552074291
2020,7,Sheopur,195.44197105503966
2020,8,Sheopur,331.4265235455973
2020,9,Sheopur,125.91641976238277
2020,10,Sheopur,8.242867284459411
2020,11,Sheopur,1.1532075317765957
2020,12,Sheopur,0.0
2000,1,Umaria,15.33843725777464
2000,2,Umaria,15.147308703537062
2000,3,Umaria,9.196605860091084
2000,4,Umaria,1.2747944826563806
2000,5,Umaria,14.568642175844982
2000,6,Umaria,127.07114155295547
2000,7,Umaria,408.60785219301556
2000,8,Umaria,188.92715787953347
2000,9,Umaria,134.34884573250693
2000,10,Umaria,10.56083921581052
2000,11,Umaria,0.0
2000,12,Umaria,0.014639129303203628
2001,1,Umaria,15.423765057180821
2001,2,Umaria,10.659408349292447
2001,3,Umaria,12.917942517275812
2001,4,Umaria,10.37193506622255
2001,5,Umaria,10.769141903200584
2001,6,Umaria,211.63359307461016
2001,7,Umaria,480.4051876449173
2001,8,Umaria,337.44768024731917
2001,9,Umaria,74.67512688116011
2001,10,Umaria,85.36828728640522
2001,11,Umaria,2.1013893418057124
2001,12,Umaria,0.5927441876309524
2002,1,Umaria,18.07803526641613
2002,2,Umaria,30.204628732673175
2002,3,Umaria,11.112436582410723
2002,4,Umaria,1.238466898356251
2002,5,Umaria,11.542290165887076
2002,6,Umaria,101.79762767734312
2002,7,Umaria,158.60371439616907
2002,8,Umaria,567.5235187794094
2002,9,Umaria,185.52945260561916
2002,10,Umaria,28.896162833485256
2002,11,Umaria,0.062012308885255864
2002,12,Umaria,0.047660671897441095
2003,1,Umaria,15.013997742215778
2003,2,Umaria,51.99414900839634
2003,3,Umaria,13.468175312922597
2003,4,Umaria,1.2620412340695677
2003,5,Umaria,1.0082149901940587
2003,6,Umaria,97.61693455549631
2003,7,Umaria,311.53949820979614
2003,8,Umaria,448.8124125110531
2003,9,Umaria,480.2986708684883
2003,10,Umaria,23.74477316098551
2003,11,Umaria,0.0
2003,12,Umaria,4.5900536153799525
2004,1,Umaria,44.904493426707006
2004,2,Umaria,9.876231182624945
2004,3,Umaria,7.625485498016625
2004,4,Umaria,6.633502618015599
2004,5,Umaria,6.36932778445102
2004,6,Umaria,267.8243094885575
2004,7,Umaria,252.01893704617362
2004,8,Umaria,392.06798415199586
2004,9,Umaria,134.9773087617679
2004,10,Umaria,17.672066841108553
2004,11,Umaria,0.5994909970380792
2004,12,Umaria,0.0
2005,1,Umaria,52.81789955230644
2005,2,Umaria,15.526899193185582
2005,3,Umaria,24.087095786663394
2005,4,Umaria,6.483137065843317
2005,5,Umaria,7.046071464100546
2005,6,Umaria,147.63117951563765
2005,7,Umaria,631.470153854283
2005,8,Umaria,311.8365828799036
2005,9,Umaria,228.8452906758876
2005,10,Umaria,23.281042660236903
2005,11,Umaria,1.3403573920119478
2005,12,Umaria,5.035319361998622
2006,1,Umaria,15.598150099741272
2006,2,Umaria,8.880950070356254
2006,3,Umaria,34.20755593193195
2006,4,Umaria,8.162260107067148
2006,5,Umaria,13.906899576522099
2006,6,Umaria,87.82308173954549
2006,7,Umaria,553.5446807777649
2006,8,Umaria,385.8424715846065
2006,9,Umaria,82.42555197745473
2006,10,Umaria,16.376938121248866
2006,11,Umaria,7.708223132923138
2006,12,Umaria,0.0
2007,1,Umaria,14.90076918452038
2007,2,Umaria,56.94787381745289
2007,3,Umaria,18.70118032936176
2007,4,Umaria,4.970180620023721
2007,5,Umaria,7.245963488468193
2007,6,Umaria,109.38137767655137
2007,7,Umaria,304.12397070511383
2007,8,Umaria,357.1102440316947
2007,9,Umaria,205.10582240319434
2007,10,Umaria,11.950001746872179
2007,11,Umaria,0.0
2007,12,Umaria,0.003290667637731198
2008,1,Umaria,14.52907407695549
2008,2,Umaria,12.517887971904422
2008,3,Umaria,15.804140614803858
2008,4,Umaria,6.005158512666528
2008,5,Umaria,5.6240550738851445
2008,6,Umaria,296.0521207290188
2008,7,Umaria,309.0126659201743
2008,8,Umaria,437.5027537864371
2008,9,Umaria,121.88479734043008
2008,10,Umaria,18.811890401715882
2008,11,Umaria,5.49613314152862
2008,12,Umaria,3.3879568057372045
2009,1,Umaria,25.14407910654758
2009,2,Umaria,8.82468535245922
2009,3,Umaria,12.692541424055555
2009,4,Umaria,0.8419531133330509
2009,5,Umaria,6.726254131641482
2009,6,Umaria,67.52434076685606
2009,7,Umaria,294.1605485714177
2009,8,Umaria,298.1254666669465
2009,9,Umaria,171.4558278862292
2009,10,Umaria,55.186825509750655
2009,11,Umaria,11.484917481163649
2009,12,Umaria,6.921112840242658
2010,1,Umaria,14.893257256190608
2010,2,Umaria,19.930735549150363
2010,3,Umaria,7.323994045193055
2010,4,Umaria,2.03119951338037
2010,5,Umaria,6.56233748701026
2010,6,Umaria,61.38130484717014
2010,7,Umaria,426.1842522500372
2010,8,Umaria,333.8608812478421
2010,9,Umaria,259.50550970034607
2010,10,Umaria,27.162040383975494
2010,11,Umaria,7.368396854161297
2010,12,Umaria,1.5396572359909062
2011,1,Umaria,12.086177219867348
2011,2,Umaria,13.821756013172216
2011,3,Umaria,7.0545553862769745
2011,4,Umaria,7.858288600651592
2011,5,Umaria,14.050988140671583
2011,6,Umaria,218.2740484062808
2011,7,Umaria,354.2525241350666
2011,8,Umaria,458.1001250364185
2011,9,Umaria,272.6273609532905
2011,10,Umaria,11.615321126118355
2011,11,Umaria,0.030787627498942673
2011,12,Umaria,0.0
2012,1,Umaria,41.347632339806005
2012,2,Umaria,10.889193034617568
2012,3,Umaria,7.622503621713929
2012,4,Umaria,4.929250457478476
2012,5,Umaria,4.540765572333131
2012,6,Umaria,68.91220186261044
2012,7,Umaria,556.9751569776506
2012,8,Umaria,474.6709676607724
2012,9,Umaria,224.16569811609435
2012,10,Umaria,17.725600913182372
2012,11,Umaria,10.989807733774231
2012,12,Umaria,0.30649150228828637
2013,1,Umaria,13.398494145741479
2013,2,Umaria,44.187094083381716
2013,3,Umaria,42.494467445155216
2013,4,Umaria,13.840213048866723
2013,5,Umaria,0.3444893808777665
2013,6,Umaria,271.45536560502586
2013,7,Umaria,500.4833573233603
2013,8,Umaria,577.7220359651863
2013,9,Umaria,110.72943226520019
2013,10,Umaria,103.54812830744476
2013,11,Umaria,0.0805624980474028
2013,12,Umaria,0.2234505227809131
2014,1,Umaria,70.93531312906245
2014,2,Umaria,69.21811679325243
2014,3,Umaria,27.184251109372035
2014,4,Umaria,7.678478612074304
2014,5,Umaria,0.6863092279888292
2014,6,Umaria,90.47313466503063
2014,7,Umaria,339.4085728605564
2014,8,Umaria,217.0532164827878
2014,9,Umaria,209.9051574326581
2014,10,Umaria,60.40489797254287
2014,11,Umaria,3.492782371049994
2014,12,Umaria,2.4749515670206685
2015,1,Umaria,34.07608941904763
2015,2,Umaria,13.27164139383949
2015,3,Umaria,40.2993119272131
2015,4,Umaria,7.870114615291288
2015,5,Umaria,1.0664008527650304
2015,6,Umaria,94.13041459818355
2015,7,Umaria,247.40545883281717
2015,8,Umaria,294.7270223558809
2015,9,Umaria,85.9747077564145
2015,10,Umaria,30.14191163185275
2015,11,Umaria,9.710457337323254
2015,12,Umaria,0.2231450569787227
2016,1,Umaria,17.804403564872718
2016,2,Umaria,12.424249188647046
2016,3,Umaria,26.620488255447572
2016,4,Umaria,0.407544389283821
2016,5,Umaria,17.62961059998212
2016,6,Umaria,103.00745858423586
2016,7,Umaria,580.2047408915877
2016,8,Umaria,557.5036683226355
2016,9,Umaria,182.44576378930844
2016,10,Umaria,22.871264532363927
2016,11,Umaria,0.0802201486868578
2016,12,Umaria,0.2556027207194654
2017,1,Umaria,12.768471619502318
2017,2,Umaria,9.715378183445711
2017,3,Umaria,7.805435594535245
2017,4,Umaria,0.17193590810909767
2017,5,Umaria,1.584774809910338
2017,6,Umaria,122.42714911468678
2017,7,Umaria,408.6531256432014
2017,8,Umaria,262.71212205046663
2017,9,Umaria,143.88387932463206
2017,10,Umaria,17.585114659962013
2017,11,Umaria,0.08013052340333215
2017,12,Umaria,0.7981249615165795
2018,1,Umaria,14.891732743508769
2018,2,Umaria,27.981782040125562
2018,3,Umaria,6.4985014252396285
2018,4,Umaria,6.671711285097875
2018,5,Umaria,8.950338229097008
2018,6,Umaria,121.19275892919214
2018,7,Umaria,401.1068370038006
2018,8,Umaria,489.3843788943375
2018,9,Umaria,131.53075109878617
2018,10,Umaria,10.514328591429939
2018,11,Umaria,3.9638591775759418
2018,12,Umaria,6.8856178336293175
2019,1,Umaria,30.716199284112957
2019,2,Umaria,16.417334117933777
2019,3,Umaria,17.251493811544442
2019,4,Umaria,9.310039676608579
2019,5,Umaria,9.621292243085355
2019,6,Umaria,100.92372935615796
2019,7,Umaria,403.69915939701326
2019,8,Umaria,500.5796062913436
2019,9,Umaria,401.11151822445004
2019,10,Umaria,14.466472354858624
2019,11,Umaria,3.424256551364617
2019,12,Umaria,8.312629913308093
2020,1,Umaria,37.985203527609876
2020,2,Umaria,25.584901722054727
2020,3,Umaria,32.67785160271997
2020,4,Umaria,11.986630115872416
2020,5,Umaria,11.611673669882892
2020,6,Umaria,239.5147107125105
2020,7,Umaria,224.0929776658632
2020,8,Umaria,457.10787930085206
2020,9,Umaria,154.31744546386275
2020,10,Umaria,23.58368543622828
2020,11,Umaria,8.652387960944958
2020,12,Umaria,6.9576667085504065
2000,1,East Nimar,5.813206272917162
2000,2,East Nimar,2.770088950675665
2000,3,East Nimar,0.39705428564596223
2000,4,East Nimar,0.0
2000,5,East Nimar,39.983802598811494
2000,6,East Nimar,138.49147060288902
2000,7,East Nimar,409.5498987456034
2000,8,East Nimar,152.12752291055415
2000,9,East Nimar,36.424358876517516
2000,10,East Nimar,13.156411118892155
2000,11,East Nimar,0.0858081942087351
2000,12,East Nimar,2.441975044131713
2001,1,East Nimar,8.862480367060096
2001,2,East Nimar,1.1825038797656446
2001,3,East Nimar,10.018910305186187
2001,4,East Nimar,0.06284904322925787
2001,5,East Nimar,8.48846103557567
2001,6,East Nimar,229.92994665890734
2001,7,East Nimar,137.3312144946361
2001,8,East Nimar,195.04563122447485
2001,9,East Nimar,36.092909628046485
2001,10,East Nimar,67.11636119853131
2001,11,East Nimar,0.03495566684231046
2001,12,East Nimar,0.4958820627586743
2002,1,East Nimar,7.615506108584088
2002,2,East Nimar,7.923064487272767
2002,3,East Nimar,4.919001284508765
2002,4,East Nimar,3.4250501841312118
2002,5,East Nimar,5.431342607284279
2002,6,East Nimar,206.34226239000068
2002,7,East Nimar,82.23357574549024
2002,8,East Nimar,336.96141816567587
2002,9,East Nimar,174.40230606141102
2002,10,East Nimar,9.622543768539542
2002,11,East Nimar,3.55161878386266
2002,12,East Nimar,0.262514601613394
2003,1,East Nimar,5.735036218237266
2003,2,East Nimar,3.710439817025284
2003,3,East Nimar,0.6576626015212979
2003,4,East Nimar,1.8696064968348447
2003,5,East Nimar,0.030408102745322626
2003,6,East Nimar,172.84832560004008
2003,7,East Nimar,286.82136083749924
2003,8,East Nimar,154.85508104201938
2003,9,East Nimar,238.8402491652088
2003,10,East Nimar,7.472716614476928
2003,11,East Nimar,0.25432821510177545
2003,12,East Nimar,3.283108781378541
2004,1,East Nimar,7.556593747650485
2004,2,East Nimar,1.1224486130051896
2004,3,East Nimar,0.6706984081899201
2004,4,East Nimar,0.0012168816408838334
2004,5,East Nimar,4.618980578942126
2004,6,East Nimar,82.72861761544502
2004,7,East Nimar,321.2260368394543
2004,8,East Nimar,188.61563368115424
2004,9,East Nimar,113.90545278536518
2004,10,East Nimar,32.33452718694309
2004,11,East Nimar,8.787410223905946
2004,12,East Nimar,0.20971163039372615
2005,1,East Nimar,9.611942817236342
2005,2,East Nimar,2.317589764483919
2005,3,East Nimar,11.037643781702043
2005,4,East Nimar,2.8386310460539126
2005,5,East Nimar,1.1910432530103787
2005,6,East Nimar,69.06106805198698
2005,7,East Nimar,492.19917566020786
2005,8,East Nimar,159.97832802289767
2005,9,East Nimar,221.81845418664963
2005,10,East Nimar,10.787166990692963
2005,11,East Nimar,0.8579480910407656
2005,12,East Nimar,0.0
2006,1,East Nimar,6.912634122270598
2006,2,East Nimar,1.1332281654267375
2006,3,East Nimar,11.498199293824092
2006,4,East Nimar,0.06670650976303961
2006,5,East Nimar,46.85289456377504
2006,6,East Nimar,104.48643874787949
2006,7,East Nimar,353.0513462805059
2006,8,East Nimar,450.3217510128553
2006,9,East Nimar,328.50229715688124
2006,10,East Nimar,15.745721001696149
2006,11,East Nimar,10.32681835805155
2006,12,East Nimar,0.07268099592672993
2007,1,East Nimar,6.567224313482256
2007,2,East Nimar,2.332552074140342
2007,3,East Nimar,0.3670471483469953
2007,4,East Nimar,0.0
2007,5,East Nimar,1.5949062006130494
2007,6,East Nimar,122.0317157480506
2007,7,East Nimar,349.52744389097177
2007,8,East Nimar,257.82774564642517
2007,9,East Nimar,210.63060911593948
2007,10,East Nimar,1.7073372711444383
2007,11,East Nimar,5.900039496520884
2007,12,East Nimar,0.02594574090925553
2008,1,East Nimar,5.827007619423594
2008,2,East Nimar,1.1227325685308238
2008,3,East Nimar,6.011270878449926
2008,4,East Nimar,0.4606318041821282
2008,5,East Nimar,0.3118124884661304
2008,6,East Nimar,125.05806122028423
2008,7,East Nimar,213.9982702904891
2008,8,East Nimar,198.9021186604299
2008,9,East Nimar,190.79435245965064
2008,10,East Nimar,14.790159147348389
2008,11,East Nimar,7.098285755668782
2008,12,East Nimar,1.5722139977875735
2009,1,East Nimar,11.33066250738768
2009,2,East Nimar,1.1761101308812218
2009,3,East Nimar,8.122715072411525
2009,4,East Nimar,2.010847082015144
2009,5,East Nimar,8.201026665304424
2009,6,East Nimar,93.24101715305827
2009,7,East Nimar,387.17011704016284
2009,8,East Nimar,135.1349438805282
2009,9,East Nimar,158.15260063234516
2009,10,East Nimar,61.10358610074367
2009,11,East Nimar,30.77151768625176
2009,12,East Nimar,6.567868550875173
2010,1,East Nimar,8.517883527936817
2010,2,East Nimar,8.404637143144749
2010,3,East Nimar,7.2261031127673725
2010,4,East Nimar,1.3667165856597387
2010,5,East Nimar,3.31464522466207
2010,6,East Nimar,102.50594474382015
2010,7,East Nimar,351.56451145903054
2010,8,East Nimar,309.1720085771886
2010,9,East Nimar,175.54346123712511
2010,10,East Nimar,24.160144250653914
2010,11,East Nimar,40.178121942817654
2010,12,East Nimar,1.832613365351193
2011,1,East Nimar,5.478468793074527
2011,2,East Nimar,2.185195250867799
2011,3,East Nimar,1.3734829444156569
2011,4,East Nimar,0.9397266816840949
2011,5,East Nimar,0.6121114316166734
2011,6,East Nimar,120.48582932879114
2011,7,East Nimar,345.7058197008951
2011,8,East Nimar,302.40005246313257
2011,9,East Nimar,151.2143841425265
2011,10,East Nimar,6.604520283280422
2011,11,East Nimar,2.237391265689912
2011,12,East Nimar,0.9677736587788817
2012,1,East Nimar,7.447073998007394
2012,2,East Nimar,1.243773717796893
2012,3,East Nimar,0.28684747977675773
2012,4,East Nimar,0.8122369379707719
2012,5,East Nimar,1.6188265981502767
2012,6,East Nimar,124.18891081567041
2012,7,East Nimar,431.11158564101964
2012,8,East Nimar,266.01430743089946
2012,9,East Nimar,197.39008447422714
2012,10,East Nimar,20.22750368169103
2012,11,East Nimar,7.765169313349705
2012,12,East Nimar,0.519299323068095
2013,1,East Nimar,10.390506709037307
2013,2,East Nimar,7.970787812211481
2013,3,East Nimar,8.232744352850284
2013,4,East Nimar,3.319246931250091
2013,5,East Nimar,6.226346868987986
2013,6,East Nimar,377.3828953224461
2013,7,East Nimar,506.06962181375246
2013,8,East Nimar,220.60875063495652
2013,9,East Nimar,151.82845426209482
2013,10,East Nimar,59.98853298269191
2013,11,East Nimar,0.0
2013,12,East Nimar,5.4054613757719085
2014,1,East Nimar,7.698807251261539
2014,2,East Nimar,10.509043129901801
2014,3,East Nimar,11.28969229762808
2014,4,East Nimar,1.213870685617154
2014,5,East Nimar,0.27321266876052175
2014,6,East Nimar,34.96263238183035
2014,7,East Nimar,369.41410166078896
2014,8,East Nimar,188.6901014028249
2014,9,East Nimar,171.15922382313306
2014,10,East Nimar,13.899901682013951
2014,11,East Nimar,9.590865708619384
2014,12,East Nimar,7.60783876091855
2015,1,East Nimar,11.857241041899332
2015,2,East Nimar,6.59940345586452
2015,3,East Nimar,19.529124093630294
2015,4,East Nimar,3.181286547444621
2015,5,East Nimar,1.0142382106309498
2015,6,East Nimar,190.74173568144104
2015,7,East Nimar,362.9206594497072
2015,8,East Nimar,246.26595717339575
2015,9,East Nimar,130.77552147130197
2015,10,East Nimar,8.655944801503106
2015,11,East Nimar,3.4207417742100406
2015,12,East Nimar,1.424412808715504
2016,1,East Nimar,5.72383574631238
2016,2,East Nimar,5.805246271957544
2016,3,East Nimar,6.4531698232381425
2016,4,East Nimar,0.12378298340085296
2016,5,East Nimar,3.996327044770807
2016,6,East Nimar,162.32530543187355
2016,7,East Nimar,525.9820305112289
2016,8,East Nimar,300.2497192334589
2016,9,East Nimar,160.6015658349403
2016,10,East Nimar,49.630191748686634
2016,11,East Nimar,0.0
2016,12,East Nimar,1.4244116371818338
2017,1,East Nimar,6.479537082791873
2017,2,East Nimar,1.1071085981265048
2017,3,East Nimar,0.31823186643926776
2017,4,East Nimar,0.0
2017,5,East Nimar,8.507496602553413
2017,6,East Nimar,153.9326115750633
2017,7,East Nimar,297.401767498272
2017,8,East Nimar,168.08264115795922
2017,9,East Nimar,221.13770209954944
2017,10,East Nimar,22.418840797292958
2017,11,East Nimar,0.7371035683783427
2017,12,East Nimar,7.71562809189
2018,1,East Nimar,5.545283011906763
2018,2,East Nimar,8.015919812684837
2018,3,East Nimar,1.0924047618684203
2018,4,East Nimar,0.23300121912095942
2018,5,East Nimar,0.559226884560243
2018,6,East Nimar,169.2865198135766
2018,7,East Nimar,375.7224478811908
2018,8,East Nimar,219.79147015356287
2018,9,East Nimar,113.91092438068905
2018,10,East Nimar,8.874133187283068
2018,11,East Nimar,4.864751294943551
2018,12,East Nimar,5.952069526062811
2019,1,East Nimar,6.328191401730702
2019,2,East Nimar,1.2824924678390233
2019,3,East Nimar,0.0
2019,4,East Nimar,2.2074779803115496
2019,5,East Nimar,0.00032482164821550025
2019,6,East Nimar,105.0959153423332
2019,7,East Nimar,359.7244749593713
2019,8,East Nimar,305.41751687600936
2019,9,East Nimar,482.8521932664119
2019,10,East Nimar,36.53404551946983
2019,11,East Nimar,10.492871984539294
2019,12,East Nimar,6.49232979641778
2020,1,East Nimar,5.982535755979595
2020,2,East Nimar,1.072456466390732
2020,3,East Nimar,15.377774574174436
2020,4,East Nimar,0.010768596653798906
2020,5,East Nimar,4.288405154680043
2020,6,East Nimar,223.47140190773058
2020,7,East Nimar,264.9901143759161
2020,8,East Nimar,391.679590248008
2020,9,East Nimar,242.47103483514812
2020,10,East Nimar,50.29000551705069
2020,11,East Nimar,1.6596180368217797
2020,12,East Nimar,6.747629946079223
2000,1,Guna,8.96298651767009
2000,2,Guna,0.0
2000,3,Guna,0.0
2000,4,Guna,0.5258438645210419
2000,5,Guna,30.0921349299348
2000,6,Guna,80.29186048061624
2000,7,Guna,496.58095791843164
2000,8,Guna,203.6506285961847
2000,9,Guna,68.21491258855868
2000,10,Guna,4.574921222290812
2000,11,Guna,0.18534814326357585
2000,12,Guna,1.1842518799728738
2001,1,Guna,7.636559618369609
2001,2,Guna,2.1865358397417354
2001,3,Guna,2.1388586022038267
2001,4,Guna,0.03425148908220668
2001,5,Guna,15.963803294040302
2001,6,Guna,184.7686301813494
2001,7,Guna,465.39952857271794
2001,8,Guna,156.08407190428173
2001,9,Guna,20.262194137368926
2001,10,Guna,47.28925683584702
2001,11,Guna,0.0
2001,12,Guna,0.5521697132916595
2002,1,Guna,6.556943958214829
2002,2,Guna,9.149789973024758
2002,3,Guna,5.28597920695987
2002,4,Guna,1.710095877714275
2002,5,Guna,6.6455437726692965
2002,6,Guna,70.44043559978009
2002,7,Guna,52.13070967440938
2002,8,Guna,395.1223963036964
2002,9,Guna,81.1869719722514
2002,10,Guna,0.9189337703370708
2002,11,Guna,5.271597394710814
2002,12,Guna,1.3241842426053338
2003,1,Guna,9.311917948139088
2003,2,Guna,9.24214022224273
2003,3,Guna,0.001332702686216253
2003,4,Guna,0.27663484064395155
2003,5,Guna,3.2589664850879183
2003,6,Guna,136.03438284297997
2003,7,Guna,336.75188108779605
2003,8,Guna,236.45007950581743
2003,9,Guna,246.3607480959276
2003,10,Guna,3.7435831752531805
2003,11,Guna,0.0
2003,12,Guna,1.868011362935361
2004,1,Guna,11.804799213243204
2004,2,Guna,0.0
2004,3,Guna,0.0
2004,4,Guna,0.15671801724397505
2004,5,Guna,7.468711468227966
2004,6,Guna,45.10729424367323
2004,7,Guna,190.21542083936546
2004,8,Guna,365.0122850534011
2004,9,Guna,47.347913493609475
2004,10,Guna,22.49329899124039
2004,11,Guna,0.11055215078958905
2004,12,Guna,0.23900435317977126
2005,1,Guna,9.906541478140754
2005,2,Guna,0.04091729880297262
2005,3,Guna,13.733156156259469
2005,4,Guna,1.2952453042687815
2005,5,Guna,4.241920343371754
2005,6,Guna,72.69918873681218
2005,7,Guna,587.0578353274431
2005,8,Guna,107.89455660027919
2005,9,Guna,178.27162322759568
2005,10,Guna,0.0014460635094787698
2005,11,Guna,0.46981987740938574
2005,12,Guna,0.2961097112884323
2006,1,Guna,7.100725212243504
2006,2,Guna,0.0
2006,3,Guna,12.78551501137577
2006,4,Guna,0.009382285742309584
2006,5,Guna,25.434594665566735
2006,6,Guna,121.52356154262326
2006,7,Guna,258.44055982344753
2006,8,Guna,372.7557976488189
2006,9,Guna,179.12443202162254
2006,10,Guna,13.204482808445391
2006,11,Guna,0.184242190611182
2006,12,Guna,0.05834565154857453
2007,1,Guna,6.537814775307302
2007,2,Guna,12.754832709634051
2007,3,Guna,0.0
2007,4,Guna,0.0
2007,5,Guna,11.972986654093818
2007,6,Guna,93.60404479534816
2007,7,Guna,269.04474453533805
2007,8,Guna,211.6849442525902
2007,9,Guna,189.8020223064445
2007,10,Guna,0.0
2007,11,Guna,0.0
2007,12,Guna,0.0
2008,1,Guna,6.368900928107522
2008,2,Guna,0.0
2008,3,Guna,6.043724047875046
2008,4,Guna,1.0551505489153357
2008,5,Guna,5.033404735436572
2008,6,Guna,277.6779416172873
2008,7,Guna,244.02268935823915
2008,8,Guna,225.89040741986295
2008,9,Guna,153.01536006632443
2008,10,Guna,1.821732173872661
2008,11,Guna,8.8272691158904
2008,12,Guna,3.1343145765593348
2009,1,Guna,16.13771628285541
2009,2,Guna,0.277989898489024
2009,3,Guna,1.9097469076761182
2009,4,Guna,0.23262012525698345
2009,5,Guna,8.557958122964463
2009,6,Guna,62.18394514442725
2009,7,Guna,257.72264477234756
2009,8,Guna,188.98924093501816
2009,9,Guna,122.2145885161236
2009,10,Guna,51.242906709296584
2009,11,Guna,18.426120496526895
2009,12,Guna,5.8979745944302895
2010,1,Guna,8.242140101602649
2010,2,Guna,7.859221186446779
2010,3,Guna,0.07175643743030234
2010,4,Guna,0.6521398076654543
2010,5,Guna,1.0444776803891505
2010,6,Guna,19.137738259555256
2010,7,Guna,349.34098601388325
2010,8,Guna,289.61042020057357
2010,9,Guna,156.16835201735006
2010,10,Guna,3.3091966559324923
2010,11,Guna,34.351207516828005
2010,12,Guna,0.5834824025781006
2011,1,Guna,6.207306348744352
2011,2,Guna,0.01804427460985385
2011,3,Guna,0.000612172478807562
2011,4,Guna,0.1796198091988141
2011,5,Guna,7.183037533287017
2011,6,Guna,182.79672906979084
2011,7,Guna,400.73903952220144
2011,8,Guna,309.690100866378
2011,9,Guna,208.5159640984244
2011,10,Guna,0.0
2011,11,Guna,1.2236135985846812
2011,12,Guna,0.0
2012,1,Guna,14.345144768554828
2012,2,Guna,0.0
2012,3,Guna,0.0
2012,4,Guna,0.5187726540182334
2012,5,Guna,5.565788338469461
2012,6,Guna,21.12360421499358
2012,7,Guna,359.365041906194
2012,8,Guna,334.82324965423874
2012,9,Guna,125.11565272383676
2012,10,Guna,0.09079543873956689
2012,11,Guna,5.969867755651213
2012,12,Guna,0.0
2013,1,Guna,8.689224312040245
2013,2,Guna,17.823066565629652
2013,3,Guna,10.107342854693028
2013,4,Guna,1.2157384573312584
2013,5,Guna,3.60237267097966
2013,6,Guna,288.7177623609404
2013,7,Guna,582.8851830294565
2013,8,Guna,433.65045862040614
2013,9,Guna,72.65276347260435
2013,10,Guna,55.104480948177226
2013,11,Guna,0.40784305294328405
2013,12,Guna,3.5148182779707327
2014,1,Guna,19.330119015549997
2014,2,Guna,12.94126565711141
2014,3,Guna,4.858068964862098
2014,4,Guna,0.8566904008252184
2014,5,Guna,2.0178189668248785
2014,6,Guna,33.99714141488352
2014,7,Guna,328.35906440355103
2014,8,Guna,241.7697643634522
2014,9,Guna,147.37224788059692
2014,10,Guna,3.392353299940098
2014,11,Guna,0.8044722426175219
2014,12,Guna,3.246363643620774
2015,1,Guna,17.90981354723594
2015,2,Guna,6.228880368857724
2015,3,Guna,21.87461139011902
2015,4,Guna,0.12716960236169236
2015,5,Guna,5.412267550975077
2015,6,Guna,101.52026521591462
2015,7,Guna,355.09059820210064
2015,8,Guna,286.60844097828726
2015,9,Guna,49.45384420784393
2015,10,Guna,4.581643326604336
2015,11,Guna,0.07687477849073647
2015,12,Guna,0.469698704071005
2016,1,Guna,8.456485046270476
2016,2,Guna,0.15313291003596027
2016,3,Guna,1.9698172953832163
2016,4,Guna,0.3606795087231395
2016,5,Guna,9.101264681436017
2016,6,Guna,133.13144327196267
2016,7,Guna,607.5862028162151
2016,8,Guna,407.59718836164063
2016,9,Guna,133.25089419730924
2016,10,Guna,47.30185027044349
2016,11,Guna,0.0
2016,12,Guna,0.0
2017,1,Guna,7.043411740116386
2017,2,Guna,0.4313929316000616
2017,3,Guna,0.0
2017,4,Guna,0.0
2017,5,Guna,13.035581112357624
2017,6,Guna,131.68080560543382
2017,7,Guna,258.5732165551405
2017,8,Guna,159.54933423086075
2017,9,Guna,195.95903218420798
2017,10,Guna,0.45887162894615385
2017,11,Guna,0.0
2017,12,Guna,1.8772411954057755
