Year,Month,District,Flood Events,Flood Extent (sq km)
2004,2,Udham Singh Nagar,3654928,2742.7717235294126
2004,3,Udham Singh Nagar,3654928,2759.615767058825
2004,4,Udham Singh Nagar,3654928,3282.2351152941164
2004,5,Udham Singh Nagar,3654928,2855.579244705883
2004,6,Udham Singh Nagar,3654928,536.4098082352946
2004,7,Udham Singh Nagar,3654928,245.40482470588225
2004,8,Udham Singh Nagar,3654928,0.0
2004,9,Udham Singh Nagar,3654928,2866.974935294118
2004,10,Udham Singh Nagar,3654928,2631.542163529412
2004,11,Udham Singh Nagar,3654928,2895.6311929411763
2004,12,Udham Singh Nagar,3654928,401.7094164705884
2005,1,Udham Singh Nagar,3654928,114.49560352941182
2005,2,Udham Singh Nagar,3654928,2394.008336470588
2005,3,Udham Singh Nagar,3654928,331.3888164705886
2005,4,Udham Singh Nagar,3654928,2813.76432352941
2005,5,Udham Singh Nagar,3654928,3212.3689199999985
2005,6,Udham Singh Nagar,3654928,2848.4462541176463
2005,7,Udham Singh Nagar,3654928,0.0
2005,8,Udham Singh Nagar,3654928,2051.995111764706
2005,9,Udham Singh Nagar,3654928,2423.9979458823527
2005,10,Udham Singh Nagar,3654928,3143.1796235294114
2005,11,Udham Singh Nagar,3654928,2785.329896470588
2005,12,Udham Singh Nagar,3654928,2810.741887058823
2006,1,Udham Singh Nagar,3654928,227.59478117647058
2006,2,Udham Singh Nagar,3654928,1040.7001058823528
2006,3,Udham Singh Nagar,3654928,3033.802111764706
2006,4,Udham Singh Nagar,3654928,146.21395764705886
2006,5,Udham Singh Nagar,3654928,2675.6957505882356
2006,6,Udham Singh Nagar,3654928,2690.6614270588243
2006,7,Udham Singh Nagar,3654928,16.897051764705882
2006,8,Udham Singh Nagar,3654928,1669.167889411765
2006,9,Udham Singh Nagar,3654928,2683.7321576470595
2006,10,Udham Singh Nagar,3654928,3284.0549152941167
2006,11,Udham Singh Nagar,3654928,2806.181417647059
2006,12,Udham Singh Nagar,3654928,1959.4642023529414
2007,1,Udham Singh Nagar,3654928,2766.2714717647045
2007,2,Udham Singh Nagar,3654928,2438.4073164705883
2007,3,Udham Singh Nagar,3654928,2773.501034117648
2007,4,Udham Singh Nagar,3654928,3235.0996199999986
2007,5,Udham Singh Nagar,3654928,3287.9889776470577
2007,6,Udham Singh Nagar,3654928,609.8952917647061
2007,7,Udham Singh Nagar,3654928,0.0
2007,8,Udham Singh Nagar,3654928,111.56187882352944
2007,9,Udham Singh Nagar,3654928,468.5542129411768
2007,10,Udham Singh Nagar,3654928,2875.2306282352924
2007,11,Udham Singh Nagar,3654928,3086.8077105882344
2007,12,Udham Singh Nagar,3654928,2223.679337647058
2008,1,Udham Singh Nagar,3654928,333.57960705882346
2008,2,Udham Singh Nagar,3654928,2776.5393458823532
2008,3,Udham Singh Nagar,3654928,449.39365058823574
2008,4,Udham Singh Nagar,3654928,3289.426432941176
2008,5,Udham Singh Nagar,3654928,3282.376327058823
2008,6,Udham Singh Nagar,3654928,564.3376411764707
2008,7,Udham Singh Nagar,3654928,2371.7286035294123
2008,8,Udham Singh Nagar,3654928,196.61178
2008,9,Udham Singh Nagar,3654928,614.5570623529411
2008,10,Udham Singh Nagar,3654928,3285.2748141176457
2008,11,Udham Singh Nagar,3654928,3280.4528082352936
2008,12,Udham Singh Nagar,3654928,3267.4612058823514
2009,1,Udham Singh Nagar,3654928,3264.214344705882
2009,2,Udham Singh Nagar,3654928,3268.634308235293
2009,3,Udham Singh Nagar,3654928,3288.8110552941166
2009,4,Udham Singh Nagar,3654928,3289.4147329411753
2009,5,Udham Singh Nagar,3654928,3289.4039329411758
2009,6,Udham Singh Nagar,3654928,3287.8328223529406
2009,7,Udham Singh Nagar,3654928,3085.34980235294
2009,8,Udham Singh Nagar,3654928,421.2606423529393
2009,9,Udham Singh Nagar,3654928,3266.697776470587
2009,10,Udham Singh Nagar,3654928,3289.3360835294106
2009,11,Udham Singh Nagar,3654928,3280.3780694117645
2009,12,Udham Singh Nagar,3654928,3162.4217858823527
2010,1,Udham Singh Nagar,3654928,2922.950392941177
2010,2,Udham Singh Nagar,3654928,3175.586011764705
2010,3,Udham Singh Nagar,3654928,3287.088268235294
2010,4,Udham Singh Nagar,3654928,3266.491789411764
2010,5,Udham Singh Nagar,3654928,2980.876288235293
2010,6,Udham Singh Nagar,3654928,3289.1618329411754
2010,7,Udham Singh Nagar,3654928,15.365032941176468
2010,8,Udham Singh Nagar,3654928,333.0680717647061
2010,9,Udham Singh Nagar,3654928,2825.841681176469
2010,10,Udham Singh Nagar,3654928,3289.303132941176
2010,11,Udham Singh Nagar,3654928,3285.317216470588
2010,12,Udham Singh Nagar,3654928,3269.4091235294113
2011,1,Udham Singh Nagar,3654928,3256.2934905882344
2011,2,Udham Singh Nagar,3654928,2792.0604423529408
2011,3,Udham Singh Nagar,3654928,3287.9507788235287
2011,4,Udham Singh Nagar,3654928,2461.54194352941
2011,5,Udham Singh Nagar,3654928,3289.4174329411753
2011,6,Udham Singh Nagar,3654928,1997.414608235294
2011,7,Udham Singh Nagar,3654928,986.3995835294119
2011,8,Udham Singh Nagar,3654928,3198.6511694117644
2011,9,Udham Singh Nagar,3654928,2625.7548388235277
2011,10,Udham Singh Nagar,3654928,3286.6930517647056
2011,11,Udham Singh Nagar,3654928,3207.5977976470585
2011,12,Udham Singh Nagar,3654928,2774.972572941177
2012,1,Udham Singh Nagar,3654928,862.0830705882355
2012,2,Udham Singh Nagar,3654928,1696.0389388235292
2012,3,Udham Singh Nagar,3654928,2835.930871764705
2012,4,Udham Singh Nagar,3654928,3023.0595176470583
2012,5,Udham Singh Nagar,3654928,2963.594227058824
2012,6,Udham Singh Nagar,3654928,3289.4282329411753
2012,7,Udham Singh Nagar,3654928,0.0
2012,8,Udham Singh Nagar,3654928,2162.134351764707
2012,9,Udham Singh Nagar,3654928,382.046442352941
2012,10,Udham Singh Nagar,3654928,3240.035929411764
2012,11,Udham Singh Nagar,3654928,3226.301805882352
2012,12,Udham Singh Nagar,3654928,429.98694352941186
2013,1,Udham Singh Nagar,3654928,478.50051882352955
2013,2,Udham Singh Nagar,3654928,1502.6077764705883
2013,3,Udham Singh Nagar,3654928,2871.106796470586
2013,4,Udham Singh Nagar,3654928,3192.215608235293
2013,5,Udham Singh Nagar,3654928,3288.5830129411756
2013,6,Udham Singh Nagar,3654928,1282.9622929411742
2013,7,Udham Singh Nagar,3654928,74.79052588235297
2013,8,Udham Singh Nagar,3654928,2551.1540047058825
2013,9,Udham Singh Nagar,3654928,3246.482043529411
2013,10,Udham Singh Nagar,3654928,3289.4219329411753
2013,11,Udham Singh Nagar,3654928,3288.549705882352
2013,12,Udham Singh Nagar,3654928,3144.3867176470576
2014,1,Udham Singh Nagar,3654928,3235.4985176470577
2014,2,Udham Singh Nagar,3654928,3059.868956470587
2014,3,Udham Singh Nagar,3654928,3288.447850588235
2014,4,Udham Singh Nagar,3654928,3289.4273329411753
2014,5,Udham Singh Nagar,3654928,3289.428232941176
2014,6,Udham Singh Nagar,3654928,3289.4282329411753
2014,7,Udham Singh Nagar,3654928,647.0028917647059
2014,8,Udham Singh Nagar,3654928,3084.248869411766
2014,9,Udham Singh Nagar,3654928,3183.74882117647
2014,10,Udham Singh Nagar,3654928,3289.033559999999
2014,11,Udham Singh Nagar,3654928,3287.580547058823
2014,12,Udham Singh Nagar,3654928,3255.7458458823517
2015,1,Udham Singh Nagar,3654928,2352.2742458823527
2015,2,Udham Singh Nagar,3654928,3253.9014988235285
2015,3,Udham Singh Nagar,3654928,3286.9587070588227
2015,4,Udham Singh Nagar,3654928,3289.428232941176
2015,5,Udham Singh Nagar,3654928,3274.136604705882
2015,6,Udham Singh Nagar,3654928,2953.412837647058
2015,7,Udham Singh Nagar,3654928,780.5726929411763
2015,8,Udham Singh Nagar,3654928,1716.695089411765
2015,9,Udham Singh Nagar,3654928,3282.217122352941
2015,10,Udham Singh Nagar,3654928,3289.426432941176
2015,11,Udham Singh Nagar,3654928,3287.4239011764694
2015,12,Udham Singh Nagar,3654928,830.5902952941177
2016,1,Udham Singh Nagar,3654928,614.0905305882351
2016,2,Udham Singh Nagar,3654928,3251.09480117647
2016,3,Udham Singh Nagar,3654928,3288.512050588235
2016,4,Udham Singh Nagar,3654928,3289.4282329411762
2016,5,Udham Singh Nagar,3654928,3289.4282329411762
2016,6,Udham Singh Nagar,3654928,971.3341729411766
2016,7,Udham Singh Nagar,3654928,2109.8055494117634
2016,8,Udham Singh Nagar,3654928,2595.155699999998
2016,9,Udham Singh Nagar,3654928,3139.139092941176
2016,10,Udham Singh Nagar,3654928,3289.4129329411753
2016,11,Udham Singh Nagar,3654928,3288.5050623529405
2016,12,Udham Singh Nagar,3654928,340.89113294117635
2017,1,Udham Singh Nagar,3654928,1423.2245894117648
2017,2,Udham Singh Nagar,3654928,3280.227130588235
2017,3,Udham Singh Nagar,3654928,3289.428232941176
2017,4,Udham Singh Nagar,3654928,3289.4282329411753
2017,5,Udham Singh Nagar,3654928,3289.428232941176
2017,6,Udham Singh Nagar,3654928,3289.428232941176
2017,7,Udham Singh Nagar,3654928,2457.027875294117
2017,8,Udham Singh Nagar,3654928,2257.320840000001
2017,9,Udham Singh Nagar,3654928,3249.9616588235285
2017,10,Udham Singh Nagar,3654928,3289.427332941176
2017,11,Udham Singh Nagar,3654928,3282.5971729411763
2017,12,Udham Singh Nagar,3654928,441.4271894117627
2018,1,Udham Singh Nagar,3654928,1185.233752941175
2018,2,Udham Singh Nagar,3654928,3130.007477647058
2018,3,Udham Singh Nagar,3654928,3289.4246329411753
2018,4,Udham Singh Nagar,3654928,3289.428232941176
2018,5,Udham Singh Nagar,3654928,3289.4282329411753
2018,6,Udham Singh Nagar,3654928,3289.428232941176
2018,7,Udham Singh Nagar,3654928,3209.6518976470584
2018,8,Udham Singh Nagar,3654928,3082.7132717647055
2018,9,Udham Singh Nagar,3654928,3212.327417647058
2018,10,Udham Singh Nagar,3654928,3289.2905329411756
2018,11,Udham Singh Nagar,3654928,3195.9358199999997
2018,12,Udham Singh Nagar,3654928,407.89060235293965
2019,1,Udham Singh Nagar,3654928,241.04482235294114
2019,2,Udham Singh Nagar,3654928,2556.0437611764696
2019,3,Udham Singh Nagar,3654928,3287.5632882352934
2019,4,Udham Singh Nagar,3654928,3289.4282329411753
2019,5,Udham Singh Nagar,3654928,3289.428232941176
2019,6,Udham Singh Nagar,3654928,3289.3931329411757
2019,7,Udham Singh Nagar,3654928,638.3027294117629
2019,8,Udham Singh Nagar,3654928,3277.3283470588226
2019,9,Udham Singh Nagar,3654928,2526.211122352939
2019,10,Udham Singh Nagar,3654928,3289.286932941176
2019,11,Udham Singh Nagar,3654928,3286.768683529411
2019,12,Udham Singh Nagar,3654928,2853.3170505882335
2020,1,Udham Singh Nagar,3654928,33.44817882352941
2020,2,Udham Singh Nagar,3654928,2987.225812941175
2020,3,Udham Singh Nagar,3654928,3288.5857764705875
2020,4,Udham Singh Nagar,3654928,3216.5931423529405
2020,5,Udham Singh Nagar,3654928,3289.4282329411753
2020,6,Udham Singh Nagar,3654928,3283.2255423529405
2020,7,Udham Singh Nagar,3654928,2637.373461176472
2020,8,Udham Singh Nagar,3654928,2334.656728235295
2020,9,Udham Singh Nagar,3654928,3289.2941329411765
2020,10,Udham Singh Nagar,3654928,3289.427332941176
2020,11,Udham Singh Nagar,3654928,3285.5009505882344
2020,12,Udham Singh Nagar,3654928,3218.043409411764
2021,1,Udham Singh Nagar,3654928,91.48316823529414
2021,2,Udham Singh Nagar,3654928,3125.927795294117
