Year,Month,District,Temperature (°C)
2010,4,Udham Singh Nagar,37.91924032192046
2010,5,Udham Singh Nagar,37.39289498870068
2010,6,Udham Singh Nagar,36.884812164945906
2010,7,Udham Singh Nagar,31.26533323002322
2010,8,Udham Singh Nagar,30.892222205047037
2010,9,Udham Singh Nagar,29.67258964938459
2010,10,Udham Singh Nagar,30.982672369593647
2010,11,Udham Singh Nagar,26.867761719853675
2010,12,Udham Singh Nagar,22.51636305341794
2011,1,Udham Singh Nagar,17.748224485606006
2011,2,Udham Singh Nagar,23.39695323247874
2011,3,Udham Singh Nagar,28.70962240129314
2011,4,Udham Singh Nagar,33.2358209714397
2011,5,Udham Singh Nagar,35.58833587359991
2011,6,Udham Singh Nagar,33.571547658315964
2011,7,Udham Singh Nagar,31.26791716872922
2011,8,Udham Singh Nagar,31.040958542118883
2011,9,Udham Singh Nagar,31.689017620967842
2011,10,Udham Singh Nagar,31.00763290762046
2011,11,Udham Singh Nagar,26.07897312058447
2011,12,Udham Singh Nagar,21.66532846842577
2012,1,Udham Singh Nagar,18.271390971844717
2012,2,Udham Singh Nagar,23.22114800776674
2012,3,Udham Singh Nagar,29.10849122343461
2012,4,Udham Singh Nagar,33.42517410708945
2012,5,Udham Singh Nagar,37.94461847709094
2012,6,Udham Singh Nagar,39.23224352867954
2012,7,Udham Singh Nagar,32.162063702121465
2012,8,Udham Singh Nagar,31.589580849466206
2012,9,Udham Singh Nagar,31.69790131133499
2012,10,Udham Singh Nagar,31.037681674694284
2012,11,Udham Singh Nagar,26.62136304236634
2012,12,Udham Singh Nagar,21.764900556142837
2013,1,Udham Singh Nagar,17.537178422301917
2013,2,Udham Singh Nagar,22.702656320078326
2013,3,Udham Singh Nagar,29.931148881176973
2013,4,Udham Singh Nagar,34.41631221444763
2013,5,Udham Singh Nagar,37.89630077550212
2013,6,Udham Singh Nagar,32.466171871357766
2013,7,Udham Singh Nagar,30.98927015365964
