Year,Month,District,Rainfall (mm)
2006,10,Udham Singh Nagar,37.18550740073693
2006,11,Udham Singh Nagar,0.35302731752858013
2006,12,Udham Singh Nagar,11.076234886160039
2007,1,Udham Singh Nagar,11.512916289837024
2007,2,Udham Singh Nagar,87.99779543768518
2007,3,Udham Singh Nagar,53.650848487247636
2007,4,Udham Singh Nagar,15.663467092028874
2007,5,Udham Singh Nagar,64.79215882934596
2007,6,Udham Singh Nagar,161.3655918601233
2007,7,Udham Singh Nagar,394.20815933423313
2007,8,Udham Singh Nagar,365.0169094420041
2007,9,Udham Singh Nagar,187.50861382809532
2007,10,Udham Singh Nagar,17.06980100505907
2007,11,Udham Singh Nagar,0.0
2007,12,Udham Singh Nagar,8.293271215300267
2008,1,Udham Singh Nagar,18.02521895040563
2008,2,Udham Singh Nagar,17.539888356561782
2008,3,Udham Singh Nagar,16.704820043094898
2008,4,Udham Singh Nagar,20.191907256342795
2008,5,Udham Singh Nagar,41.35892230091068
2008,6,Udham Singh Nagar,217.97134856819923
2008,7,Udham Singh Nagar,475.1052656168016
2008,8,Udham Singh Nagar,418.6650420368243
2008,9,Udham Singh Nagar,149.4555361432316
2008,10,Udham Singh Nagar,32.759105472580316
2008,11,Udham Singh Nagar,0.17535755060936603
2008,12,Udham Singh Nagar,9.691802420677332
2009,1,Udham Singh Nagar,26.66177093272385
2009,2,Udham Singh Nagar,22.449194001361864
2009,3,Udham Singh Nagar,16.371021838016013
2009,4,Udham Singh Nagar,15.574559277533485
2009,5,Udham Singh Nagar,67.34419030187803
2009,6,Udham Singh Nagar,94.50563239123632
2009,7,Udham Singh Nagar,274.3707436683087
2009,8,Udham Singh Nagar,374.78706645113334
2009,9,Udham Singh Nagar,275.4678891707369
2009,10,Udham Singh Nagar,126.12769284781169
2009,11,Udham Singh Nagar,0.33484076224528686
2009,12,Udham Singh Nagar,10.372714412075426
2010,1,Udham Singh Nagar,16.87205824330371
2010,2,Udham Singh Nagar,53.39595726765252
2010,3,Udham Singh Nagar,9.423528122983722
2010,4,Udham Singh Nagar,7.897403755384326
2010,5,Udham Singh Nagar,45.29885538228673
2010,6,Udham Singh Nagar,54.853746134584256
2010,7,Udham Singh Nagar,442.68338941770133
2010,8,Udham Singh Nagar,380.06369390718163
2010,9,Udham Singh Nagar,468.9702958945282
2010,10,Udham Singh Nagar,19.79026642438992
2010,11,Udham Singh Nagar,6.200104893436543
2010,12,Udham Singh Nagar,10.403785500578183
2011,1,Udham Singh Nagar,21.998444524872
2011,2,Udham Singh Nagar,62.89825188741831
2011,3,Udham Singh Nagar,17.969291519944424
2011,4,Udham Singh Nagar,20.820751835310016
2011,5,Udham Singh Nagar,111.34412854531975
2011,6,Udham Singh Nagar,242.53254258464412
2011,7,Udham Singh Nagar,460.46253316365073
2011,8,Udham Singh Nagar,654.2801171500131
2011,9,Udham Singh Nagar,300.03285856145925
2011,10,Udham Singh Nagar,18.644763279167478
2011,11,Udham Singh Nagar,0.0
2011,12,Udham Singh Nagar,6.920930043574716
2012,1,Udham Singh Nagar,37.87873258257059
2012,2,Udham Singh Nagar,18.038020706795642
2012,3,Udham Singh Nagar,19.737038016004483
2012,4,Udham Singh Nagar,22.358626208756363
2012,5,Udham Singh Nagar,18.372929956036923
2012,6,Udham Singh Nagar,58.85124276665702
2012,7,Udham Singh Nagar,343.71972925294153
2012,8,Udham Singh Nagar,509.9298514034075
2012,9,Udham Singh Nagar,342.99890451774144
2012,10,Udham Singh Nagar,15.774832327387575
2012,11,Udham Singh Nagar,0.012249140278467503
2012,12,Udham Singh Nagar,13.91255515197951
2013,1,Udham Singh Nagar,42.863218405146085
2013,2,Udham Singh Nagar,121.74942980506214
